company_code,avg_daily_high_low_range,avg_daily_volume,avg_trading_capital,instrument_token,tradingsymbol,name,exchange
5048,,,,5048,VSSL,Vardhman Special Steels Ltd,BSE
5049,,,,5049,LOOKS,Looks Health Services Limited,BSE
5050,,,,5050,SPECIALITY,Speciality Restaurants Limited,BSE
5051,,,,5051,LYPSAGEMS,Lypsa Gems & Jewellery Limited,BSE
5052,,,,5052,BGPL,Bio Green Papers Limited,BSE
5053,,,,5053,RTNINDIA,RATTANINDIA ENTERPRISES LIMITED,BSE
5054,,,,5054,SAMPANN,Sampann Utpadan India Limited,BSE
5055,,,,5055,JTLIND,JTL INDUSTRIES LIMITED,BSE
5056,,,,5056,AMTL,ADVANCE METERING TECHNOLOGY LIMITED,BSE
5057,,,,5057,NECCLTD,North Eastern Carrying Corporation Limited,BSE
5058,,,,5058,WAAREERTL,WAAREE RENEWABLE TECHNOLOGIES LIMITED,BSE
5059,,,,5059,JUPITERIN,Jupiter Infomedia Limited,BSE
5060,,,,5060,VINAYAKPOL,VINAYAK POLYCON INTERNATIONAL LIMITED,BSE
5061,,,,5061,JOINTECAED,Jointeca Education Solutions Limited,BSE
5062,,,,5062,DUCON,Ducon Infratechnologies Limited,BSE
5063,,,,5063,PROZONER,PROZONE REALTY LIMITED,BSE
5064,,,,5064,SRGHFL,SRG Housing Finance Limited,BSE
5065,,,,5065,COMCL,Comfort Commotrade Limited,BSE
5066,,,,5066,SHANTIGURU,SHANTI GURU INDUSTRIES LIMITED,BSE
5067,,,,5067,CASPIAN,CASPIAN CORPORATE SERVICES LIMITED,BSE
5068,,,,5068,AERPACE,Aerpace Industries Limited,BSE
5069,,,,5069,VIRTUALG,VIRTUAL GLOBAL EDUCATION LTD.,BSE
5070,,,,5070,ZUARI,ZUARI AGRO CHEMICALS LIMITED,BSE
5071,,,,5071,STEELXIND,Steel Exchange India Ltd.,BSE
5072,,,,5072,TRIOMERC,Trio Mercantile & Trading Limited,BSE
5073,,,,5073,CIGNITITEC,Cigniti Technologies Ltd,BSE
5074,,,,5074,CDG,CDG PETCHEM LIMITED,BSE
5075,,,,5075,CARERATING,CARE Ratings Limited,BSE
5076,,,,5076,PCJEWELLER,PC JEWELLER LIMITED,BSE
5077,,,,5077,INDUSTOWER,INDUS TOWERS LIMITED,BSE
5078,,,,5078,VMART,V-Mart Retail Limited,BSE
5079,,,,5079,NIBE,NIBE LIMITED,BSE
5080,,,,5080,MUKTA,Mukta Agriculture Limited,BSE
5081,,,,5081,MYSTICELE,Mystic Electronics Limited,BSE
5082,,,,5082,COMFINCAP,COMFORT FINCAP LIMITED,BSE
5083,,,,5083,SBISENSEX,SBI Mutual Fund,BSE
5084,,,,5084,BMAL,Bothra Metals & Alloys Limited,BSE
5085,,,,5085,REPCOHOME,Repco Home Finance Limited,BSE
5086,,,,5086,LAKHOTIA,LAKHOTIA POLYESTERS (INDIA) LIMITED,BSE
5087,,,,5087,GCMSECU,GCM Securities Limited,BSE
5088,,,,5088,NIBL,NRB INDUSTRIAL BEARINGS LIMITED,BSE
5089,,,,5089,PRIMECAPM,Prime Capital Market Limited,BSE
5090,,,,5090,KIFS,KIFS Financial Services Ltd,BSE
5091,,,,5091,SREEL,Sreeleathers Limited,BSE
5092,,,,5092,SHARDAMOTR,Sharda Motor Industries Ltd,BSE
5093,,,,5093,SVGLOBAL,S V Global Mill Limited,BSE
5094,,,,5094,SDC,SDC TECHMEDIA LIMITED,BSE
5095,,,,5095,JUSTDIAL,Just Dial Limited,BSE
5096,,,,5096,OONE,ObjectOne Information Systems Ltd,BSE
5097,,,,5097,IFINSEC,India Finsec Limited,BSE
5098,,,,5098,BRAHMINFRA,BRAHMAPUTRA INFRASTRUCTURE LIMITED,BSE
5099,,,,5099,AMPVOLTS,AMPVOLTS LIMITED,BSE
5100,,,,5100,KHOOBSURAT,Khoobsurat Ltd.,BSE
5101,,,,5101,ORIENTCEM,ORIENT CEMENT LIMITED,BSE
5102,,,,5102,ABFRL,Aditya Birla Fashion and Retail Limited,BSE
5103,,,,5103,SAMMAANCAP,Sammaan Capital Limited,BSE
5104,,,,5104,MMLF,Money Masters Leasing & Finance Limited,BSE
5105,,,,5105,ALSL,Alacrity Securities Limited,BSE
5106,,,,5106,GCMCOMM,GCM Commodity & Derivatives Limited,BSE
5107,,,,5107,ESSENTIA,Integra Essentia Limited,BSE
5108,,,,5108,JULIEN,JULIEN AGRO INFRATECH LIMITED,BSE
5109,,,,5109,TIGERLOGS,Tiger Logistics (India) Limited,BSE
5110,,,,5110,JK AGRI,JK Agri Genetics Limited,BSE
5111,,,,5111,FLFL,Future Lifestyle Fashions Limited,BSE
5112,,,,5112,TRIMURTHI,Trimurthi Limited,BSE
5113,,,,5113,PVVINFRA,PVV Infra Limited,BSE
5114,,,,5114,VCU,VCU Data Management Limited,BSE
5115,,,,5115,INDRENEW,IND Renewable Energy Ltd,BSE
5116,,,,5116,SRGSFL,S R G SECURITIES FINANCE LIMITED,BSE
5117,,,,5117,ACFSL,Amrapali Capital and Finance Services Limited,BSE
5118,,,,5118,STELLAR,STELLAR CAPITAL SERVICES LIMITED,BSE
5119,,,,5119,JPOLYINVST,JINDAL POLY INVESTMENT AND FINANCE COMPANY LIMITED,BSE
5120,,,,5120,YURANUS,Yuranus Infrastructure Ltd,BSE
5121,,,,5121,MOM100,Motilal Oswal Mutual Fund,BSE
5122,,,,5122,BPCAP,B.P.Capital Ltd.,BSE
5123,,,,5123,CPL,CAPTAIN POLYPLAST LIMITED,BSE
5124,,,,5124,NIFTYIETF,ICICI Prudential Mutual Fund,BSE
5125,,,,5125,NIF100IETF,ICICI Prudential Mutual Fund,BSE
5126,,,,5126,ARNOLD,Arnold Holdings Ltd,BSE
5127,,,,5127,SUNLOC,Sunil Healthcare Limited,BSE
5128,,,,5128,RCIIND,RCI Industries & Technologies Limited,BSE
5129,,,,5129,SUYOG,Suyog Telematics Limited,BSE
5130,,,,5130,NATHBIOGEN,Nath Biogene India Ltd.,BSE
5131,,,,5131,AGRITECH,Agri-Tech India Ltd.,BSE
5132,,,,5132,CHEMTECH,CHEMTECH INDUSTRIAL VALVES LIMITED,BSE
5133,,,,5133,NIF100BEES,Nippon India Mutual Fund,BSE
5134,,,,5134,DENISCHEM,Denis Chem Lab Limited,BSE
5135,,,,5135,POLYMAC,Polymac Thermoformers Limited,BSE
5136,,,,5136,UNISHIRE,Unishire Urban Infra Limited,BSE
5137,,,,5137,LAXMIPATI,LAXMIPATI ENGINEERING WORKS LIMITED,BSE
5138,,,,5138,ETT,ETT Limited,BSE
5139,,,,5139,NIFTY1,Kotak Mahindra Mutual Fund,BSE
5140,,,,5140,HANSUGAR,SHREE HANUMAN SUGAR & INDUSTRIES LTD.,BSE
5141,,,,5141,KIRANVYPAR,Kiran Vyapar Limited,BSE
5142,,,,5142,BCP,B.C. Power Controls Limited,BSE
5143,,,,5143,KCSL,Karnimata Cold Storage Limited,BSE
5144,,,,5144,RACE,RACE ECO CHAIN LIMITED,BSE
5145,,,,5145,MANGIND,Mangalam Industrial Finance Limited,BSE
5146,,,,5146,VIJIFIN,VIJI FINANCE LIMITED,BSE
5147,,,,5147,PHOENIXTN,PHOENIX TOWNSHIP LIMITED,BSE
5148,,,,5148,RAUNAQ,RAUNAQ INTERNATIONAL LIMITED,BSE
5149,,,,5149,INFRONICS,INFRONICS SYSTEMS LIMITED,BSE
5150,,,,5150,CPSEETF,Nippon India Mutual Fund,BSE
5151,,,,5151,HARIAAPL,Haria Apparels Limited,BSE
5152,,,,5152,VASUPRADA,SHRI VASUPRADA PLANTATIONS LIMITED,BSE
5153,,,,5153,RNBDENIMS,R&B Denims Limited,BSE
5154,,,,5154,SHARPINV,SHARP INVESTMENTS LTD,BSE
5155,,,,5155,WONDERLA,Wonderla Holidays Limited,BSE
5156,,,,5156,RESPONSINF,Response Informatics Limited,BSE
5157,,,,5157,GCMCAPI,GCM Capital Advisors Limited,BSE
5158,,,,5158,AFEL,A.F. Enterprises Limited,BSE
5159,,,,5159,INCREDIBLE,INCREDIBLE INDUSTRIES LIMITED,BSE
5160,,,,5160,WESTLEIRES,WEST LEISURE RESORTS LIMITED,BSE
5161,,,,5161,NAM,Nam Securities Ltd.,BSE
5162,,,,5162,METSL,MAESTROS ELECTRONICS & TELECOMMUNICATIONS SYSTEMS LTD,BSE
5163,,,,5163,JACKSON,Jackson Investments Limited,BSE
5164,,,,5164,MONEYBOXX,MONEYBOXX FINANCE LIMITED,BSE
5165,,,,5165,WORTH,Worth Investment & Trading Co Limited,BSE
5166,,,,5166,QUASAR,Quasar India Limited,BSE
5167,,,,5167,TPROJECT,Thirani Projects Limited,BSE
5168,,,,5168,AMARSEC,Amarnath Securities Ltd.,BSE
5169,,,,5169,CTL,Capital Trade Links Limited,BSE
5170,,,,5170,TARINI,Tarini International Limited,BSE
5171,,,,5171,SBL,SHIVAMSHREE BUSINESSES LIMITED,BSE
5172,,,,5172,YAANENT,YAAN ENTERPRISES LIMITED,BSE
5173,,,,5173,OMANSH,Omansh Enterprises Limited,BSE
5174,,,,5174,ANVRDHI,ANNVRRIDHHI VENTURES LIMITED,BSE
5175,,,,5175,RLFL,Ramchandra Leasing & Finance Limited,BSE
5176,,,,5176,GOLDCOINHF,GoldCoin Health Foods Limited,BSE
5177,,,,5177,BRPL,Bansal Roofing Products Limited,BSE
5178,,,,5178,ARMAN,Arman Holdings Limited,BSE
5179,,,,5179,SKIPPER,Skipper Limited,BSE
5180,,,,5180,ADARSH,Adarsh Mercantile Limited,BSE
5181,,,,5181,JAMESWARREN,James Warren Tea Limited,BSE
5182,,,,5182,VISTARAMAR,Vistar Amar Limited,BSE
5183,,,,5183,GULFOILLUB,Gulf Oil Lubricants India Limited,BSE
5184,,,,5184,FRUTION,Fruition Venture Limited,BSE
5185,,,,5185,TRIVENIENT,Triveni Enterprises Limited,BSE
5186,,,,5186,BHANDERI,Bhanderi Infracon Limited,BSE
5187,,,,5187,ZINEMA,ZINEMA MEDIA AND ENTERTAINMENT LIMITED,BSE
5188,,,,5188,QUANTBUILD,Quantum Build-Tech Limited,BSE
5189,,,,5189,TTIENT,TTI Enterprise Limited,BSE
5190,,,,5190,VISHAL,Vishal Fabrics Limited,BSE
5191,,,,5191,TOYAMSL,TOYAM SPORTS LIMITED,BSE
5192,,,,5192,GAJANANSEC,Gajanan Securities Services Ltd.,BSE
5193,,,,5193,UNISON,Unison Metals Ltd,BSE
5194,,,,5194,RTFL,Real Touch Finance Limited,BSE
5195,,,,5195,VRL,Vasundhara Rasayans Ltd.,BSE
5196,,,,5196,SNOWMAN,SNOWMAN LOGISTICS LIMITED,BSE
5197,,,,5197,QGO,QGO FINANCE LIMITED,BSE
5198,,,,5198,PURSHOTTAM,Purshottam Investofin Limited,BSE
5199,,,,5199,HCLTD,HIND COMMERCE LIMITED,BSE
5200,,,,5200,SHARDACROP,Sharda Cropchem Limited,BSE
5201,,,,5201,SIROHIA,Sirohia & Sons Limited,BSE
5202,,,,5202,MIIL,Meghna Infracon Infrastructure Limited,BSE
5203,,,,5203,CITYONLINE,City Online Services Limited,BSE
5204,,,,5204,SENSEXBEES,Nippon India Mutual Fund,BSE
5205,,,,5205,ENCASH,Encash Entertainment Limited,BSE
5206,,,,5206,SHEMAROO,SHEMAROO ENTERTAINMENT LIMITED,BSE
5207,,,,5207,ULTRACAB,Ultracab (India) Limited,BSE
5208,,,,5208,RCCL,Rajasthan Cylinders & Containers Limited,BSE
5209,,,,5209,ETIL,Econo Trade (India) Limited,BSE
5210,,,,5210,ATISHAY,Atishay Limited,BSE
5211,,,,5211,SANGAMFIN,Sangam Finserv Limited,BSE
5212,,,,5212,DHABRIYA,Dhabriya Polywood Limited,BSE
5213,,,,5213,ARYACAPM,Aryaman Capital Markets Limited,BSE
5214,,,,5214,PDSL,PDS LIMITED,BSE
5215,,,,5215,HANMAN,HANMAN FIT LIMITED,BSE
5216,,,,5216,VGCL,Vibrant Global Capital Limited,BSE
5217,,,,5217,CEINSYSTECH,CEINSYS TECH LIMITED,BSE
5218,,,,5218,PANABYTE,PANABYTE TECHNOLOGIES LIMITED,BSE
5219,,,,5219,MUDUNURU,Mudunuru Limited,BSE
5220,,,,5220,JSHL,JLA Infraville Shoppers Limited,BSE
5221,,,,5221,CRANEINFRA,Crane Infrastructure Limited,BSE
5222,,,,5222,NIYOGIN,Niyogin Fintech Limited,BSE
5223,,,,5223,ASIACAP,ASIA CAPITAL LIMITED,BSE
5224,,,,5224,KALYANCAP,Kalyan Capitals Limited,BSE
5225,,,,5225,CIL,Citizen Infoline Ltd.,BSE
5226,,,,5226,GBFL,Goenka Business & Finance Limited,BSE
5227,,,,5227,GILADAFINS,Gilada Finance & Investments Ltd.,BSE
5228,,,,5228,JETSOLAR,JET SOLAR LIMITED,BSE
5229,,,,5229,SAPPL,Shree Ajit Pulp And Paper Ltd,BSE
5230,,,,5230,AANCHALISP,Aanchal Ispat Limited,BSE
5231,,,,5231,CAPPIPES,Captain Pipes Limited,BSE
5232,,,,5232,KAIZENAGRO,KAIZEN AGRO INFRABUILD LIMITED,BSE
5233,,,,5233,JMJFIN,JMJ Fintech Limited,BSE
5234,,,,5234,INTELLECT,INTELLECT DESIGN ARENA LIMITED,BSE
5235,,,,5235,MONTECARLO,Monte Carlo Fashions Limited,BSE
5236,,,,5236,JSTL,Jeevan Scientific Technology Limited,BSE
5237,,,,5237,ICL,Indo Cotspin Limited,BSE
5238,,,,5238,SCC,Scintilla Commercial & Credit  Limited,BSE
5239,,,,5239,PANAFIC,PANAFIC INDUSTRIALS LTD,BSE
5240,,,,5240,MYMONEY,My Money Securities Ltd.,BSE
5241,,,,5241,AMARNATH,SRI AMARNATH FINANCE LIMITED,BSE
5242,,,,5242,CSL,Continental Securities Limited,BSE
5243,,,,5243,NEXUSSURGL,NEXUS SURGICAL AND MEDICARE LIMITED,BSE
5244,,,,5244,SELLWIN,SELLWIN TRADERS LIMITED,BSE
5245,,,,5245,GALADAFIN,Galada Finance Limited,BSE
5246,,,,5246,EMERALD,Emerald Finance Limited,BSE
5247,,,,5247,MKEXIM,M. K. Exim (India) Ltd.,BSE
5248,,,,5248,MCLOUD,MAGELLANIC CLOUD LIMITED,BSE
5249,,,,5249,OCTAL,Octal Credit Capital Ltd.,BSE
5250,,,,5250,MIHIKA,Mihika Industries Ltd.,BSE
5251,,,,5251,KANCHI,Kanchi Karpooram Ltd.,BSE
5252,,,,5252,SHRINIWAS,Shri Niwas Leasing and Finance Limited,BSE
5253,,,,5253,DTIL,Dhunseri Tea & Industries Ltd,BSE
5254,,,,5254,VANICOM,Vani Commercials Limited,BSE
5255,,,,5255,SKILVEN,SKYLINE VENTURES INDIA  LIMITED,BSE
5256,,,,5256,VINCOFE,VINTAGE COFFEE AND BEVERAGES LIMITED,BSE
5257,,,,5257,RAFL,Raghuvansh Agrofarms Limited,BSE
5258,,,,5258,COSYN,COSYN Limited,BSE
5259,,,,5259,SOFCOM,SOFCOM SYSTEMS LIMITED,BSE
5260,,,,5260,NAPL,Naturite Agro Products Limited,BSE
5261,,,,5261,KARNAVATI,Karnavati Finance Limited,BSE
5262,,,,5262,ABHIFIN,Abhishek Finlease limited,BSE
5263,,,,5263,MERCANTILE,Mercantile Ventures Limited,BSE
5264,,,,5264,SONAL,Sonal Mercantile Limited,BSE
5265,,,,5265,ALFL,Abhinav Leasing & Finance Limited,BSE
5266,,,,5266,GENUSPAPER,GENUS PAPER & BOARDS LIMITED,BSE
5267,,,,5267,MINDACORP,Minda Corporation Limited,BSE
5268,,,,5268,MERCURYLAB,Mercury Laboratories Limited,BSE
5269,,,,5269,CONCORD,Concord Drugs Limited,BSE
5270,,,,5270,WARDINMOBI,WARDWIZARD INNOVATIONS AND MOBILITY LIMITED,BSE
5271,,,,5271,SHREESEC,Shree Securities Ltd.,BSE
5272,,,,5272,GREENLAM,Greenlam Industries Ltd,BSE
5273,,,,5273,TALBROSENG,TALBROS ENGINEERING LIMITED,BSE
5274,,,,5274,SAPL,Sar  Auto Products Limited,BSE
5275,,,,5275,PUROHITCON,Purohit Construction Limited,BSE
5276,,,,5276,JAYATMA,JAYATMA ENTERPRISES LIMITED,BSE
5277,,,,5277,PTCIL,PTC Industries Ltd.,BSE
5278,,,,5278,CHENFERRO,CHENNAI FERROUS INDUSTRIES LIMITED,BSE
5279,,,,5279,MEGRISOFT,Megri Soft Limited,BSE
5280,,,,5280,GITARENEW,GITA RENEWABLE ENERGY LIMITED,BSE
5281,,,,5281,ORTEL,Ortel Communications Limited,BSE
5282,,,,5282,NEIL,Neil Industries Ltd.,BSE
5283,,,,5283,STARHFL,STAR HOUSING FINANCE LIMITED,BSE
5284,,,,5284,BEEKAY,Beekay Steel Industries Ltd.,BSE
5285,,,,5285,SSPNFIN,SSPN Finance Limited,BSE
5286,,,,5286,SETFBSE100,SBI Mutual Fund,BSE
5287,,,,5287,FRASER,Fraser And Company Limited,BSE
5288,,,,5288,TTIL,Tirupati Tyres Ltd.,BSE
5289,,,,5289,GANVERSE,GANESHA ECOVERSE LIMITED,BSE
5290,,,,5290,AGIIL,AGI Infra Limited,BSE
5291,,,,5291,MANAKSTEEL,Manaksia Steels Limited,BSE
5292,,,,5292,MANAKALUCO,Manaksia Aluminium Company Ltd,BSE
5293,,,,5293,MANAKCOAT,Manaksia Coated Metals & Industries Ltd,BSE
5294,,,,5294,IMAGICAA,IMAGICAAWORLD ENTERTAINMENT LIMITED,BSE
5295,,,,5295,INOXWIND,Inox Wind Limited,BSE
5296,,,,5296,RAJPUTANA,Rajputana Investment and Finance Ltd.,BSE
5297,,,,5297,CITL,Consecutive Investments & Trading Company Limited,BSE
5298,,,,5298,AANANDALAK,Aananda Lakshmi Spinning Mills Limited,BSE
5299,,,,5299,URSUGAR,UR SUGAR INDUSTRIES LIMITED,BSE
5300,,,,5300,FILTRA,Filtra Consultants and Engineers Limited,BSE
5301,,,,5301,ATHCON,Athena Constructions Limited,BSE
5302,,,,5302,NORTHLINK,Northlink Fiscal And Capital Services Ltd.,BSE
5303,,,,5303,SHESHAINDS,SHESHADRI INDUSTRIES LIMITED,BSE
5304,,,,5304,SAB,SAB INDUSTRIES LIMITED,BSE
5305,,,,5305,PML,Paul Merchants Ltd.,BSE
5306,,,,5306,ALAN SCOTT,Alan Scott Industries Ltd.,BSE
5307,,,,5307,OPCHAINS,O. P. Chains Limited,BSE
5308,,,,5308,SUJALA,Sujala Trading & Holdings Ltd.,BSE
5309,,,,5309,VRLLOG,VRL Logistics Limited,BSE
5310,,,,5310,JAINMARMO,Jain Marmo Industries Ltd.,BSE
5311,,,,5311,BFFL,Bangalore Fort Farms Limited,BSE
5312,,,,5312,PALCO,Palco Metals Limited,BSE
5313,,,,5313,BODHTREE,Bodhtree Consulting Limited,BSE
5314,,,,5314,VBIND,V B INDUSTRIES LIMITED,BSE
5315,,,,5315,SARVOTTAM,Sarvottam Finvest Limited,BSE
5316,,,,5316,MEP,MEP Infrastructure Developers Limited,BSE
5317,,,,5317,WARDWIZFBL,Wardwizard Foods and Beverages Limited,BSE
5318,,,,5318,UFO,UFO Moviez India Limited,BSE
5319,,,,5319,PANTH,PANTH INFINITY LIMITED,BSE
5320,,,,5320,SHIVALIK,Shivalik Rasayan Ltd.,BSE
5321,,,,5321,ICSL,Integrated Capital Services Ltd,BSE
5322,,,,5322,PNCINFRA,PNC Infratech Limited,BSE
5323,,,,5323,ARFIN,Arfin India Limited,BSE
5324,,,,5324,VLL,Virat Leasing Limited,BSE
5325,,,,5325,HELPAGE,Helpage Finlease Ltd.,BSE
5326,,,,5326,INDRAIND,Indra Industries Ltd.,BSE
5327,,,,5327,HAWAENG,Hawa Engineers ltd.,BSE
5328,,,,5328,AIIL,Authum Investment & Infrastructure Limited,BSE
5329,,,,5329,ADHBHUTIN,Adhbhut Infrastructure Ltd.,BSE
5330,,,,5330,DFL,Decillion Finance Ltd.,BSE
5331,,,,5331,POEL,POCL ENTERPRISES LTD,BSE
5332,,,,5332,AEL,Amba Enterprises Ltd.,BSE
5333,,,,5333,CAPFIN,Capfin India Limited,BSE
5334,,,,5334,SGFIN,SG FINSERVE LIMITED,BSE
5335,,,,5335,SATIA,SATIA INDUSTRIES LIMITED,BSE
5336,,,,5336,GVBL,GENOMIC VALLEY BIOTECH LIMITED,BSE
5337,,,,5337,GARMNTMNTR,GARMENT MANTRA LIFESTYLE LIMITED,BSE
5338,,,,5338,SRESTHA,Srestha Finvest Limited,BSE
5339,,,,5339,SAUMYA,Saumya Consultants Ltd.,BSE
5340,,,,5340,MUL,MAURIA UDYOG LIMITED,BSE
5341,,,,5341,MISHKA,Mishka Exim Limited,BSE
5342,,,,5342,SPORTKING,Sportking India Ltd.,BSE
5343,,,,5343,GROWINGTON,GROWINGTON VENTURES INDIA LIMITED,BSE
5344,,,,5344,HCKKVENTURE,HCKK Ventures Limited,BSE
5345,,,,5345,RUDRA,RUDRA GLOBAL INFRA PRODUCTS LIMITED,BSE
5346,,,,5346,LOYAL,Loyal Equipments Limited,BSE
5347,,,,5347,GGPL,Gala Global Products Limited,BSE
5348,,,,5348,CHEMIESYNT,Chemiesynth (Vapi) Limited,BSE
5349,,,,5349,JEL,Jyotirgamya Enterprises Limited,BSE
5350,,,,5350,BALKRISHNA,Balkrishna Paper Mills Ltd,BSE
5351,,,,5351,SHYAMCENT,Shyam Century Ferrous Limited,BSE
5352,,,,5352,SURYAINDIA,Surya India Limited,BSE
5353,,,,5353,ADANIENSOL,Adani Energy Solutions Limited,BSE
5354,,,,5354,STARDELTA,STAR DELTA TRANSFORMERS LIMITED,BSE
5355,,,,5355,AMRAFIN,Amrapali Fincap Limited,BSE
5356,,,,5356,CONCRETE,CONCRETE CREDIT LIMITED,BSE
5357,,,,5357,SAMSRITA,SAMSRITA LABS LIMITED,BSE
5358,,,,5358,SYNGENE,Syngene International Limited,BSE
5359,,,,5359,PECOS,PECOS Hotels And Pubs Limited,BSE
5360,,,,5360,MSL,Mangalam Seeds Limited,BSE
5361,,,,5361,KAYA,Kaya Limited,BSE
5362,,,,5362,ALSTONE,Alstone Textiles (India) Limited,BSE
5363,,,,5363,SYMBIOX,Symbiox Investment & Trading Co. Ltd.,BSE
5364,,,,5364,ORTINGLOBE,ORTIN GLOBAL LIMITED,BSE
5365,,,,5365,AVI,Avi Polymers Ltd.,BSE
5366,,,,5366,AURUM, Aurum PropTech Limited,BSE
5367,,,,5367,OSWALGREEN,Oswal Greentech Limited,BSE
5368,,,,5368,VASUDHAGAM,Vasudhagama Enterprises Limited,BSE
5369,,,,5369,AKSPINTEX,A.K. Spintex Ltd.,BSE
5370,,,,5370,ARVSMART,Arvind SmartSpaces Limited,BSE
5371,,,,5371,POWERMECH,Power Mech Projects Limited,BSE
5372,,,,5372,RAMASTEEL,Rama Steel Tubes Limited,BSE
5373,,,,5373,THINKINK,THINKINK PICTUREZ LIMITED,BSE
5374,,,,5374,UTISENSETF,UTI Mutual Fund,BSE
5375,,,,5375,UTINIFTETF,UTI Mutual Fund,BSE
5376,,,,5376,UNIAUTO,Universal Autofoundry Limited,BSE
5377,,,,5377,VETO,VETO SWITCHGEARS AND CABLES LIMITED,BSE
5378,,,,5378,NAVKARCORP,Navkar Corporation Limited,BSE
5379,,,,5379,SHREEPUSHK,Shree Pushkar Chemicals & Fertilisers Limited,BSE
5380,,,,5380,GUJGASLTD,Gujarat Gas Limited,BSE
5381,,,,5381,WAAREE,WAAREE TECHNOLOGIES LIMITED ,BSE
5382,,,,5382,SADBHIN,Sadbhav Infrastructure Project Limited,BSE
5383,,,,5383,PBFL,P. B. Films Limited,BSE
5384,,,,5384,SALAUTO,SAL AUTOMOTIVE LIMITED,BSE
5385,,,,5385,POLYSPIN,POLYSPIN EXPORTS LIMITED,BSE
5386,,,,5386,PRITIKAUTO,Pritika Auto Industries Limited,BSE
5387,,,,5387,SML,Soni Medicare Limited,BSE
5388,,,,5388,MINFY,Mahaveer Infoway Limited,BSE
5389,,,,5389,KRISHNACAP,Krishna Capital And Securities Limited,BSE
5390,,,,5390,ACME,Acme Resources Limited,BSE
5391,,,,5391,KCL,Kabra Commercial Limited,BSE
5392,,,,5392,VISHALBL,Vishal Bearings Limited,BSE
5393,,,,5393,BELLACASA,Bella Casa Fashion & Retail Limited,BSE
5394,,,,5394,MALLCOM,MALLCOM (INDIA) LTD.,BSE
5395,,,,5395,PJL,Patdiam Jewellery Limited,BSE
5396,,,,5396,NAKSH,Naksh Precious Metals Limited,BSE
5397,,,,5397,SATIN,SATIN CREDITCARE NETWORK LIMITED,BSE
5398,,,,5398,DITCO,Decorous Investment and Trading Co. Ltd.,BSE
5399,,,,5399,SWAGTAM,Swagtam Trading & Services Limited,BSE
5400,,,,5400,GENCON,Generic Engineering Construction and Projects Limited,BSE
5401,,,,5401,KUBERJI,Kuber Udyog Limited,BSE
5402,,,,5402,NEERAJ,NEERAJ PAPER MARKETING LIMITED,BSE
5403,,,,5403,TEJNAKSH,Tejnaksh Healthcare Limited,BSE
5404,,,,5404,BRIPORT,Brilliant Portfolios Ltd.,BSE
5405,,,,5405,RFSL,Richfield Financial Services Ltd.,BSE
5406,,,,5406,COFFEEDAY,Coffee Day Enterprises Limited,BSE
5407,,,,5407,IDFCFIRSTB,IDFC FIRST BANK LIMITED,BSE
5408,,,,5408,INDIGO,InterGlobe Aviation Limited,BSE
5409,,,,5409,IGCIL,IGC Industries Limited,BSE
5410,,,,5410,SHK,S H Kelkar and Company Limited,BSE
5411,,,,5411,ARYAVAN,ARYAVAN ENTERPRISE LIMITED,BSE
5412,,,,5412,TFSL,Typhoon Financial Services Limited,BSE
5413,,,,5413,PANORAMA,PANORAMA STUDIOS INTERNATIONAL LIMITED ,BSE
5414,,,,5414,SHREEGANES,Shree Ganesh Biotech (India) Limited,BSE
5415,,,,5415,GTV,GTV Engineering Limited,BSE
5416,,,,5416,LICNETFN50,LIC Mutual Fund,BSE
5417,,,,5417,GEETANJ,Geetanjali Credit And Capital Limited,BSE
5418,,,,5418,LICNETFSEN,LIC Mutual Fund,BSE
5419,,,,5419,TFLL,Tirupati Fin-Lease Ltd.,BSE
5420,,,,5420,GARBIFIN,Garbi Finvest Limited,BSE
5421,,,,5421,SMARTFIN,Smart Finsec Limited,BSE
5422,,,,5422,RAJKOTINV,Rajkot Investment Trust Limited,BSE
5423,,,,5423,ADCON,Adcon Capital Services Limited,BSE
5424,,,,5424,QUINT,Quint Digital Limited,BSE
5425,,,,5425,HDFCNIFTY,HDFC Mutual Fund,BSE
5426,,,,5426,HDFCSENSEX,HDFC Mutual Fund,BSE
5427,,,,5427,UDAYJEW,Uday Jewellery Industries Limited.,BSE
5428,,,,5428,SATTVASUKU,SATTVA SUKUN LIFECARE LIMITED,BSE
5429,,,,5429,NAVIGANT,Navigant Corporate Advisors Limited,BSE
5430,,,,5430,GROVY,Grovy India Limited,BSE
5431,,,,5431,ALKEM,Alkem Laboratories Limited,BSE
5432,,,,5432,LALPATHLAB,Dr. Lal Pathlabs Limited,BSE
5433,,,,5433,SCTL,Suncare Traders Limited,BSE
5434,,,,5434,CREATIVE,Creative Castings Limited,BSE
5435,,,,5435,AAYUSH,AAYUSH WELLNESS LIMITED,BSE
5436,,,,5436,ELITECON,ELITECON INTERNATIONAL LIMITED,BSE
5437,,,,5437,LUXIND,LUX Industries Limited,BSE
5438,,,,5438,VALLEY,Valley Magnesite Company Limited,BSE
5439,,,,5439,ABHIINFRA,Abhishek Infraventures Limited,BSE
5440,,,,5440,APOORVA,Apoorva Leasing Finance & Investment Company Limited,BSE
5441,,,,5441,AGRIBIO,AGRIBIO SPIRITS LIMITED,BSE
5442,,,,5442,NH,Narayana Hrudayalaya Limited,BSE
